event_id,long,lat,eiso,dist,angle,time_utc,seen,obs_time,end_time
39,1.76,0.423,4.520000000000001e+50,550000.0,60.485,2012-02-01 01:43:13.601,False,-1,-1
40,2.932,-0.867,2.09e+51,818000.0,43.659,2012-06-25 04:20:57.443,False,-1,-1
41,2.259,-1.137,6.14e+50,45200.0,20.0,2012-02-02 09:29:34.406,True,1,61
42,2.906,1.271,5.28e+49,337000.0,67.104,2012-01-26 07:27:15.689,False,-1,-1
43,2.649,-0.504,1.3300000000000002e+49,417000.0,61.74,2012-06-30 00:59:14.516,False,-1,-1
44,5.995,0.021,4.18e+50,892000.0,25.19,2012-07-21 06:38:57.302,True,1,61
45,1.944,-0.385,5.680000000000001e+50,1290000.0,59.062,2011-12-06 19:47:43.907,False,-1,-1
46,4.352,0.883,3.61e+47,1090000.0,12.12,2012-03-29 07:18:28.359,False,-1,-1
47,2.971,-0.854,1.2199999999999999e+51,532000.0,27.07,2012-01-13 10:20:19.155,True,1,61
48,4.475,1.37,1.54e+50,938000.0,43.012,2011-10-20 13:58:48.811,False,-1,-1
49,0.789,-0.746,3.08e+50,758000.0,7.268,2012-01-16 05:54:39.123,True,1,61
50,1.401,-0.592,6.17e+48,1370000.0,30.347,2012-04-20 08:22:51.577,False,-1,-1
51,3.368,0.777,5.3e+47,547000.0,16.498,2012-02-27 01:39:02.828,True,1,61
52,3.893,-0.902,3.32e+50,1340000.0,25.515,2012-03-25 19:13:01.105,True,1,61
53,2.782,-0.062,3.87e+50,3060000.0,20.097,2012-07-09 09:31:37.474,True,10,70
54,3.443,0.181,9.03e+49,202000.0,44.973,2012-05-22 03:30:31.236,False,-1,-1
55,4.924,-0.788,2.2599999999999998e+51,636000.0,74.89,2011-09-19 06:55:52.112,False,-1,-1
56,1.836,0.459,4.5000000000000006e+51,894000.0,16.733,2012-03-30 00:07:16.975,True,1,61
57,3.145,0.103,6.14e+50,522000.0,56.834,2012-08-06 20:02:32.447,True,47,107
58,0.76,-0.436,1.94e+50,267000.0,79.921,2011-11-11 17:13:41.955,False,-1,-1
59,6.143,1.003,1.44e+48,789000.0,14.012,2012-04-18 02:28:03.357,True,6,66
60,5.675,-0.839,1.3300000000000002e+49,714000.0,38.837,2012-02-08 01:22:54.595,True,16,76
61,2.856,0.536,4.21e+47,474000.0,44.475,2012-08-03 19:16:14.825,False,-1,-1
62,5.793,-0.707,3.88e+49,249000.0,82.913,2011-10-17 16:27:33.934,False,-1,-1
63,2.572,0.881,9.05e+48,670000.0,25.541,2012-03-12 03:20:32.006,False,-1,-1
64,5.689,1.396,2.46e+48,784000.0,56.65,2012-04-14 14:09:58.080,True,1,61
65,4.372,-0.413,1.43e+51,146000.0,60.958,2011-12-11 22:48:24.919,False,-1,-1
66,1.341,1.014,7.19e+48,1250000.0,24.792,2012-04-24 18:46:12.407,True,1,61
67,4.705,-0.098,2.2599999999999998e+51,933000.0,15.623,2012-03-09 20:46:47.902,True,1,61
68,2.884,-0.623,1.43e+50,685000.0,38.729,2012-06-22 21:17:32.704,True,49,109
69,5.265,-0.13,1.54e+51,589000.0,65.998,2012-05-30 12:20:43.022,True,2438,2498
70,2.863,0.89,6.150000000000001e+49,1280000.0,28.565,2011-12-13 09:58:39.074,False,-1,-1
71,5.094,-0.462,4.18e+50,999000.0,23.446,2011-09-29 13:18:21.921,True,1,61
72,5.89,-1.042,6.150000000000001e+49,970000.0,45.511,2011-12-08 17:55:46.260,False,-1,-1
73,1.611,-0.942,2.6400000000000003e+50,667000.0,27.532,2011-12-24 23:27:10.306,False,-1,-1
74,3.045,-0.46,4.520000000000001e+50,3830000.0,43.554,2011-09-24 03:49:10.438,True,1,61
75,0.272,0.077,1.44e+47,522000.0,24.012,2011-11-16 01:10:28.748,True,1,61
76,3.143,0.434,3.59e+50,426000.0,8.516,2012-03-06 17:14:39.442,True,1,61
77,2.197,0.314,1.23e+48,367000.0,4.188,2012-06-01 15:43:55.111,True,1,61
78,4.477,0.549,1.9399999999999998e+51,459000.0,21.692,2012-02-11 13:07:23.175,True,1,61
79,3.19,-1.293,7.74e+49,124000.0,86.321,2012-06-23 18:34:39.720,False,-1,-1
80,2.293,0.477,8.339999999999991e+50,935000.0,4.905,2012-04-04 21:59:51.497,True,1,61
81,4.397,-0.3,3.3099999999999995e+51,246000.0,63.072,2012-02-02 06:16:11.891,False,-1,-1
82,3.038,1.142,7.150000000000001e+50,648000.0,37.344,2011-11-24 09:03:55.858,False,-1,-1
83,0.259,0.761,3.3300000000000003e+49,1160000.0,33.376,2012-02-10 20:06:26.374,False,-1,-1
84,1.313,1.184,4.86e+51,1570000.0,41.666,2012-07-27 07:49:54.661,False,-1,-1
85,2.885,-0.446,1.1300000000000001e+52,522000.0,85.682,2011-11-28 01:40:05.143,False,-1,-1
86,5.39,0.527,4.520000000000001e+50,1420000.0,32.855,2012-06-03 09:51:21.229,False,-1,-1
87,5.0,0.132,5.680000000000001e+50,235000.0,60.878,2012-05-09 06:07:58.905,False,-1,-1
88,5.457,1.251,1.9399999999999998e+51,783000.0,55.532,2012-08-08 03:23:50.595,True,43,103
89,4.351,0.758,1.24e+47,502000.0,42.063,2012-05-08 02:12:20.188,True,24,84
90,4.151,1.47,9.749999999999989e+49,439000.0,47.979,2012-01-07 12:26:45.442,False,-1,-1
91,1.375,-0.467,8.38e+48,218000.0,70.087,2012-03-28 15:26:29.654,False,-1,-1
92,3.596,0.324,3.07e+51,1190000.0,15.72,2011-09-22 21:05:27.636,True,1,61
93,4.298,-0.311,1.2199999999999999e+51,991000.0,16.284,2012-05-19 06:42:47.562,True,1,61
94,3.298,0.574,2.45e+50,395000.0,50.924,2012-05-19 09:05:21.915,False,-1,-1
95,1.986,-1.248,7.719999999999991e+50,5850000.0,32.401,2012-03-31 08:53:54.982,True,302,362
96,2.307,1.025,7.17e+49,119000.0,57.89,2012-07-14 13:53:32.917,False,-1,-1
97,2.972,-0.042,2.63e+51,918000.0,40.791,2011-11-08 14:55:10.351,False,-1,-1
98,5.824,-0.803,3.58e+51,743000.0,24.043,2012-05-09 18:47:01.958,True,1,61
99,3.917,0.664,3.61e+47,727000.0,61.717,2012-07-20 04:17:53.009,False,-1,-1
100,6.155,-1.0,5.73e+47,1240000.0,54.081,2012-07-03 03:39:28.341,False,-1,-1
101,5.549,0.962,1.23e+49,385000.0,39.802,2012-01-22 00:10:43.358,True,1,61
102,5.292,-0.571,6.61e+51,277000.0,81.531,2012-01-16 06:17:29.203,False,-1,-1
103,0.675,-0.012,9.78999999999999e+47,397000.0,48.575,2012-01-19 06:13:55.506,True,1,61
104,2.51,0.271,1.05e+50,537000.0,57.233,2012-07-28 13:21:30.033,False,-1,-1
105,5.066,1.124,2.85e+50,349000.0,54.36,2012-06-23 16:38:48.449,False,-1,-1
106,4.094,-0.344,1.06e+47,1600000.0,28.559,2012-02-23 00:48:21.769,False,-1,-1
107,5.238,-0.137,1.05e+50,729000.0,40.122,2011-12-18 05:16:41.811,False,-1,-1
108,3.054,-0.39,5.7e+49,8990000.0,56.334,2012-07-18 11:46:08.570,False,-1,-1
109,3.578,-0.392,5.74e+46,1410000.0,1.903,2012-02-27 20:54:42.991,True,1,61
110,5.955,0.242,3.86e+51,1480000.0,23.512,2012-02-28 19:01:00.543,True,1,61
111,2.477,-0.676,1.14e+50,194000.0,77.031,2011-10-18 00:07:59.932,False,-1,-1
112,0.068,1.267,9.03e+49,1540000.0,43.878,2012-09-04 07:01:20.134,False,-1,-1
113,2.612,0.87,6.119999999999999e+51,1270000.0,55.763,2011-10-25 09:14:59.943,False,-1,-1
114,2.744,-1.486,9.72e+50,489000.0,11.736,2012-04-08 16:15:43.950,True,1,61
115,0.33,-0.798,2.09e+51,265000.0,49.555,2011-11-12 06:21:03.783,False,-1,-1
116,5.128,0.26,1.43e+51,293000.0,69.129,2012-06-15 21:52:25.897,False,-1,-1
117,3.102,-0.709,1.55e+49,748000.0,49.521,2012-04-14 20:54:19.640,False,-1,-1
118,4.084,1.266,1.33e+48,466000.0,47.312,2012-04-28 07:40:57.796,False,-1,-1
119,2.515,0.842,1.05e+50,804000.0,19.35,2012-08-30 14:45:56.788,False,-1,-1
120,5.368,0.665,2.65e+49,258000.0,40.151,2012-01-17 19:16:24.768,True,991,1051
121,5.273,0.712,1.23e+48,440000.0,73.116,2012-09-08 09:50:26.322,False,-1,-1
122,2.008,-0.018,6.150000000000001e+49,639000.0,68.255,2012-06-14 20:32:05.733,False,-1,-1
123,0.706,0.28,1.1299999999999999e+51,478000.0,24.966,2012-07-15 23:24:57.713,True,1,61
124,3.836,0.088,1.67e+48,303000.0,81.105,2012-06-22 07:03:12.959,False,-1,-1
125,0.265,-0.377,3.32e+50,293000.0,70.996,2012-09-05 19:30:32.500,False,-1,-1
126,4.641,-0.313,9.72e+50,305000.0,62.881,2012-02-19 21:17:29.363,False,-1,-1
127,6.245,0.2,2.1e+49,482000.0,55.724,2011-11-20 22:04:09.716,False,-1,-1
128,1.288,0.637,1.05e+49,1140000.0,50.3,2011-10-24 09:53:46.674,False,-1,-1
129,2.31,-0.9,7.14e+51,533000.0,39.072,2012-01-11 02:08:57.953,False,-1,-1
130,3.886,-0.399,2.2599999999999998e+51,685000.0,43.59,2012-04-13 22:12:13.588,False,-1,-1
131,1.91,-0.426,2.45e+50,772000.0,37.573,2012-05-06 12:50:52.864,True,1,61
132,3.767,-0.505,1.1400000000000001e+49,836000.0,78.206,2011-11-20 01:15:29.518,False,-1,-1
133,0.72,-0.697,2.45e+50,577000.0,45.916,2011-12-07 17:22:35.307,False,-1,-1
134,2.344,0.864,1.0499999999999999e+51,1790000.0,27.01,2012-05-19 01:00:00.587,True,144,204
135,5.879,-0.365,6.150000000000001e+49,558000.0,18.468,2012-07-04 01:21:19.883,True,1,61
136,1.088,-0.933,4.8800000000000005e+50,524000.0,27.39,2012-03-07 23:20:57.104,True,56,116
137,4.626,-0.742,4.520000000000001e+50,162000.0,78.034,2012-05-02 18:02:24.805,False,-1,-1
138,3.301,0.662,1.66e+51,1170000.0,13.997,2012-04-21 00:51:44.328,True,1,61
139,0.277,0.857,1.06e+48,553000.0,45.696,2012-06-12 16:51:39.848,True,1,61
140,3.881,-0.346,5.26e+50,9710000.0,74.758,2011-10-21 01:30:47.162,False,-1,-1
141,4.189,-0.417,5.680000000000001e+50,596000.0,64.628,2012-08-17 11:43:59.125,False,-1,-1
142,2.339,-0.239,1.66e+51,524000.0,34.853,2011-11-25 04:11:58.693,False,-1,-1
143,0.567,0.53,3.87e+50,685000.0,53.728,2012-01-17 02:20:12.070,False,-1,-1
144,6.088,0.448,4.1900000000000004e+49,150000.0,73.267,2012-06-06 05:38:30.264,True,18,78
145,1.672,-0.813,3.87e+50,227000.0,81.141,2012-01-13 15:37:26.706,False,-1,-1
146,2.817,-0.645,1.3199999999999999e+51,313000.0,57.397,2012-05-01 19:15:51.691,False,-1,-1
147,6.131,-0.192,1.06e+47,1440000.0,21.725,2012-04-10 09:00:57.282,False,-1,-1
148,0.536,0.455,4.9e+48,1450000.0,42.451,2011-09-23 07:18:17.470,False,-1,-1
149,4.962,1.363,3.3300000000000003e+49,1420000.0,47.62,2012-07-29 23:04:51.950,True,36,96
150,6.089,-0.707,4.89e+49,1110000.0,29.438,2012-03-30 07:53:18.784,True,236,296
151,2.446,0.333,3.88e+49,2110000.0,31.966,2012-02-17 04:05:06.573,True,106,166
152,2.129,0.705,7.209999999999999e+47,765000.0,33.625,2012-08-25 15:56:13.819,True,73,133
153,0.314,-0.765,5.680000000000001e+50,262000.0,82.894,2012-08-23 16:29:46.271,False,-1,-1
154,4.774,-0.022,1.43e+49,457000.0,63.834,2011-11-26 19:39:58.268,False,-1,-1
155,1.219,-0.146,1.3200000000000001e+50,407000.0,35.282,2012-06-28 15:32:38.931,True,360,420
156,1.96,0.698,4.520000000000001e+50,600000.0,13.302,2011-11-03 15:29:06.042,True,1,61
157,0.136,1.155,9.749999999999989e+49,806000.0,33.838,2011-11-29 00:36:25.063,True,1,61
158,3.853,0.361,2.28e+48,630000.0,54.352,2012-05-27 06:46:17.124,False,-1,-1
159,5.349,0.714,9.72e+50,544000.0,21.199,2012-09-09 14:29:55.722,True,866,926
160,1.221,1.362,4.54e+48,198000.0,46.402,2011-10-10 20:12:59.544,False,-1,-1
161,0.854,1.2,1.66e+51,827000.0,45.99,2011-11-02 10:44:40.886,False,-1,-1
162,5.372,-0.925,5.29e+48,624000.0,24.48,2012-09-07 01:52:54.119,True,3,63
163,4.554,1.221,2.09e+51,513000.0,87.3,2012-01-25 17:32:28.413,False,-1,-1
164,4.497,1.137,3.09e+49,10400000.0,49.781,2011-11-30 04:20:22.376,False,-1,-1
165,0.186,0.675,1.06e+47,695000.0,30.01,2011-12-30 17:10:36.199,False,-1,-1
166,4.915,-0.917,1.8e+51,2210000.0,5.663,2012-03-09 23:49:53.263,True,1,61
167,3.591,1.082,2.85e+50,638000.0,22.363,2011-12-31 14:25:43.417,False,-1,-1
168,5.79,-0.275,4.520000000000001e+50,606000.0,49.012,2012-08-04 11:54:59.027,False,-1,-1
169,2.616,-0.319,1.2199999999999999e+51,210000.0,81.884,2012-06-04 22:28:33.937,False,-1,-1
170,4.071,-0.201,3.08e+50,3280000.0,76.165,2012-08-26 00:19:03.957,False,-1,-1
171,3.394,0.332,1.2300000000000002e+50,669000.0,27.834,2012-06-25 19:53:57.004,True,4,64
172,3.688,-0.582,4.1900000000000004e+49,366000.0,83.059,2012-06-09 11:58:37.350,False,-1,-1
173,3.623,-1.043,4.1900000000000004e+49,782000.0,19.385,2012-01-08 05:29:24.538,True,1,61
174,1.635,0.12,3.09e+48,298000.0,59.898,2011-10-12 21:49:47.418,False,-1,-1
175,4.237,-0.179,8.36e+49,299000.0,86.474,2011-12-07 10:27:34.392,False,-1,-1
176,0.487,-1.063,5.71e+48,953000.0,51.224,2012-01-06 14:13:37.926,False,-1,-1
177,3.6,1.145,1.3200000000000001e+50,777000.0,40.724,2012-05-10 04:42:41.520,False,-1,-1
178,4.384,0.0,3.08e+50,1030000.0,9.417,2012-02-04 02:59:25.972,True,1,61
179,2.748,1.167,1.8e+50,475000.0,36.566,2012-03-18 11:35:35.989,True,471,531
180,1.1,0.183,8.339999999999991e+50,592000.0,26.156,2011-12-07 04:07:14.658,True,1,61
181,4.648,0.101,2.2599999999999998e+51,876000.0,13.841,2012-03-09 13:26:07.818,True,1,61
182,5.977,0.789,1.23e+49,1040000.0,82.4,2012-08-03 00:41:52.947,False,-1,-1
183,3.407,-0.251,1.23e+48,925000.0,44.483,2012-05-16 07:58:39.352,False,-1,-1
184,5.227,-0.208,2.2599999999999998e+51,514000.0,28.221,2012-09-09 06:16:41.574,False,-1,-1
185,2.02,-0.431,7.719999999999991e+50,975000.0,50.217,2011-12-29 10:23:14.810,False,-1,-1
186,1.985,-1.336,4.91e+47,1410000.0,16.807,2012-03-02 21:37:16.949,True,1,61
187,3.431,0.641,1.3200000000000001e+50,708000.0,33.322,2012-05-03 14:58:28.463,False,-1,-1
188,2.867,-0.514,5.26e+50,1170000.0,18.514,2011-11-16 18:50:26.961,False,-1,-1
189,6.031,0.5,5.25e+51,367000.0,70.707,2011-11-24 03:04:59.419,False,-1,-1
190,1.185,-0.08,1.14e+50,927000.0,26.801,2011-10-11 16:19:16.310,True,3289,3349
191,0.521,0.125,3.32e+50,522000.0,40.29,2011-09-25 10:10:31.703,False,-1,-1
192,4.644,0.006,9.03e+49,1020000.0,61.709,2011-11-21 21:57:09.058,False,-1,-1
193,1.222,0.992,7.150000000000001e+50,627000.0,64.621,2011-11-17 08:35:05.682,False,-1,-1
194,0.309,0.805,3.07e+51,323000.0,67.943,2012-08-05 11:02:34.886,False,-1,-1
195,3.325,0.517,3.59e+50,278000.0,57.863,2012-01-17 02:50:31.651,False,-1,-1
196,1.997,-0.665,6.14e+50,12400000.0,85.134,2012-05-30 11:05:20.842,False,-1,-1
197,3.756,0.387,4.18e+50,256000.0,75.147,2012-02-24 22:36:52.469,True,104,164
198,5.041,-1.133,6.63e+50,745000.0,17.27,2012-05-17 08:49:17.152,True,1,61
199,4.736,0.597,1.06e+48,1190000.0,16.075,2011-12-10 19:47:40.225,False,-1,-1
200,0.492,-0.827,1.43e+49,398000.0,55.362,2012-08-22 20:48:58.341,False,-1,-1
201,1.982,-0.589,7.7e+51,472000.0,32.863,2012-07-12 19:32:34.247,True,123,183
202,0.376,0.609,1.54e+51,664000.0,63.457,2012-03-10 16:52:18.695,False,-1,-1
203,2.493,0.519,5.26e+50,462000.0,26.757,2012-08-01 14:08:15.968,True,164,224
204,2.708,-0.271,5.680000000000001e+50,687000.0,36.032,2011-12-25 11:19:29.511,False,-1,-1
205,2.03,-0.809,1.6600000000000002e+52,735000.0,86.076,2012-09-13 01:15:09.109,False,-1,-1
206,4.998,0.594,9e+50,195000.0,51.218,2012-01-26 05:28:59.351,False,-1,-1
207,0.944,-0.237,1.43e+51,217000.0,39.947,2012-05-03 05:02:24.575,False,-1,-1
208,1.834,1.009,1.23e+49,1200000.0,9.705,2011-12-17 11:10:43.490,True,1,61
209,1.214,0.891,2.63e+52,458000.0,31.307,2012-08-29 14:53:46.945,True,1,61
210,4.683,0.73,1.23e+48,1480000.0,8.835,2011-10-21 20:05:36.488,False,-1,-1
211,3.098,-0.372,1.05e+50,344000.0,37.334,2012-08-06 06:23:02.303,False,-1,-1
212,2.915,0.071,6.66e+48,289000.0,33.455,2012-06-20 05:25:31.753,True,1,61
213,2.403,0.962,1.55e+49,13100000.0,52.637,2012-05-14 05:03:07.680,False,-1,-1
214,5.83,-0.55,1.94e+50,639000.0,56.961,2011-09-20 15:37:44.111,False,-1,-1
215,2.431,-0.07,1.06e+48,919000.0,37.553,2012-02-02 09:57:12.302,False,-1,-1
216,2.127,-1.371,3.08e+50,1630000.0,18.011,2012-08-26 05:14:38.164,True,1,61
217,1.406,0.388,1.67e+50,628000.0,27.703,2011-11-12 18:06:03.715,False,-1,-1
218,2.716,0.609,3.87e+50,703000.0,49.599,2012-02-14 01:22:13.005,False,-1,-1
219,0.126,1.118,1.55e+49,618000.0,43.39,2012-05-24 05:20:02.426,True,360,420
220,1.455,0.243,5.6699999999999995e+51,559000.0,39.28,2012-04-10 00:50:33.365,False,-1,-1
221,3.73,0.324,3.88e+49,849000.0,34.411,2012-04-02 00:32:16.400,False,-1,-1
222,4.414,0.959,1.54e+51,438000.0,25.052,2012-02-10 01:38:51.328,False,-1,-1
223,1.21,-1.279,1.55e+49,593000.0,60.775,2011-11-07 02:00:08.535,False,-1,-1
224,4.031,0.344,4.86e+51,548000.0,59.556,2011-09-27 19:29:23.201,False,-1,-1
225,3.537,0.79,1.95e+48,674000.0,49.246,2012-01-31 07:12:03.096,False,-1,-1
226,3.151,0.735,1.8e+51,525000.0,63.645,2012-05-22 05:22:09.098,False,-1,-1
227,5.595,1.332,1.9399999999999998e+51,543000.0,34.916,2011-10-27 06:39:08.100,True,1,61
228,4.984,-0.94,6.63e+50,484000.0,85.351,2012-03-26 03:28:41.147,False,-1,-1
229,5.715,-0.044,4.520000000000001e+50,845000.0,39.476,2012-05-03 01:37:10.365,False,-1,-1
230,1.258,0.198,2.2599999999999998e+51,401000.0,53.721,2012-05-16 06:50:03.502,False,-1,-1
231,2.903,0.332,3.59e+50,477000.0,29.511,2012-08-14 09:37:40.147,True,1,61
232,5.608,-0.14,4.18e+50,455000.0,38.902,2012-08-12 19:44:18.419,False,-1,-1
233,4.311,-0.628,5.680000000000001e+50,287000.0,30.483,2012-07-24 16:23:59.614,True,1292,1352
234,3.431,-0.513,1.55e+49,385000.0,50.323,2012-09-07 21:50:41.730,False,-1,-1
235,3.869,-0.847,2.2599999999999998e+51,497000.0,42.693,2012-06-30 18:33:05.272,True,1,61
236,1.311,-0.681,7.150000000000001e+50,746000.0,40.132,2012-06-28 01:45:45.340,True,2997,3057
237,0.838,0.603,1.9399999999999998e+51,661000.0,1.625,2012-09-09 06:20:35.310,True,1,61
238,1.149,0.648,1.9399999999999998e+51,467000.0,42.383,2012-07-16 11:46:50.277,False,-1,-1
239,0.331,0.028,4.1900000000000004e+49,790000.0,32.384,2012-03-02 07:37:54.447,False,-1,-1
240,2.147,-0.963,1.8e+51,1480000.0,30.415,2012-03-25 11:39:13.999,True,1,61
241,0.889,-0.796,1.33e+48,492000.0,40.828,2012-07-10 20:18:58.535,False,-1,-1
242,3.104,0.51,4.520000000000001e+50,366000.0,32.392,2012-03-19 00:40:07.664,True,1,61
243,4.847,-1.512,1.43e+51,286000.0,56.576,2012-04-01 18:28:25.496,False,-1,-1
244,4.004,-0.349,5.28e+49,465000.0,35.459,2012-07-20 13:23:28.017,True,63,123
245,5.454,0.097,5.25e+51,390000.0,75.103,2012-02-22 19:47:56.220,False,-1,-1
246,0.513,0.506,7.150000000000001e+50,447000.0,59.192,2011-10-14 09:23:42.692,False,-1,-1
247,5.352,-0.299,3.58e+51,488000.0,30.664,2012-01-29 01:22:28.002,False,-1,-1
248,3.204,1.166,6.63e+50,847000.0,14.668,2011-09-25 19:26:16.755,True,1,61
249,5.66,0.479,5.7e+49,330000.0,55.136,2012-04-10 13:23:28.786,False,-1,-1
250,0.639,-1.106,1.66e+51,1240000.0,7.847,2012-06-22 01:05:18.279,True,1,61
251,0.84,-0.272,6.63e+50,809000.0,15.414,2012-09-11 00:12:13.263,True,1,61
252,5.484,1.015,2.45e+50,757000.0,46.995,2012-03-05 15:06:30.841,False,-1,-1
253,5.666,-0.738,4.1699999999999995e+51,180000.0,13.042,2012-01-09 19:24:02.069,True,1,61
254,4.727,-0.166,1.2300000000000002e+50,182000.0,47.945,2012-08-21 18:26:23.481,False,-1,-1
255,4.288,0.43,1.8e+51,1270000.0,2.789,2012-02-02 13:49:31.993,True,1,61
256,2.3,0.672,1.2199999999999999e+51,732000.0,53.746,2012-02-10 15:44:32.258,False,-1,-1
257,4.761,0.065,1.9399999999999998e+51,323000.0,16.361,2011-12-06 03:37:15.759,True,1,61
258,5.75,-0.004,3.59e+50,250000.0,68.644,2011-10-11 10:22:44.618,False,-1,-1
259,2.071,0.713,8.36e+49,507000.0,40.762,2012-06-01 19:20:28.292,False,-1,-1
260,4.622,1.041,7.19e+48,786000.0,38.754,2011-11-13 19:49:40.426,False,-1,-1
261,4.726,-0.164,1.0499999999999999e+51,801000.0,27.122,2011-11-06 01:16:50.519,True,1,61
262,0.764,0.18,2.63e+51,294000.0,72.745,2012-06-25 06:09:22.530,False,-1,-1
263,5.692,0.015,1.54e+50,791000.0,8.239,2012-01-17 18:49:56.909,True,1,61
264,3.497,0.149,2.09e+51,1090000.0,51.745,2011-11-23 14:16:36.932,False,-1,-1
265,5.62,-0.118,5.7e+49,1340000.0,16.779,2011-12-04 12:53:27.731,True,1,61
266,4.241,-0.393,1.43e+51,774000.0,44.595,2012-06-21 10:55:56.753,False,-1,-1
267,3.242,0.697,9.749999999999989e+49,1130000.0,5.394,2011-11-21 11:30:56.407,True,1,61
268,5.772,-0.387,9.03e+49,439000.0,57.255,2011-11-08 10:54:25.853,False,-1,-1
269,1.815,-0.505,1.8e+51,267000.0,87.845,2011-10-11 19:52:43.333,False,-1,-1
270,2.96,0.928,2.09e+51,424000.0,9.416,2011-12-13 12:29:41.849,True,1,61
271,5.844,-0.113,1.66e+51,920000.0,21.712,2012-08-17 00:19:31.999,True,65,125
272,3.552,-0.513,4.86e+51,741000.0,44.055,2012-02-21 21:42:01.053,False,-1,-1
273,5.245,0.094,5.26e+50,708000.0,26.855,2012-08-31 16:41:49.546,False,-1,-1
274,3.785,-0.771,9.749999999999989e+49,384000.0,16.282,2012-04-14 10:39:42.935,True,1,61
275,2.644,0.683,5.3e+47,1100000.0,27.187,2011-10-30 17:12:29.471,False,-1,-1
276,3.274,-0.501,6.63e+50,361000.0,38.74,2012-01-09 16:38:27.032,False,-1,-1
277,4.79,0.096,1.3199999999999999e+51,329000.0,51.706,2012-02-08 09:48:36.459,False,-1,-1
278,0.338,0.295,1.67e+50,6290000.0,49.523,2012-02-11 19:47:26.859,False,-1,-1
279,2.269,1.113,3.1e+47,273000.0,78.756,2012-06-17 12:46:16.269,False,-1,-1
280,5.875,0.607,9.77e+48,599000.0,47.016,2011-10-14 22:22:18.729,True,375,435
281,6.097,-0.697,2.45e+49,131000.0,20.486,2012-06-04 18:28:29.471,False,-1,-1
282,2.269,0.757,1.3199999999999999e+51,768000.0,26.245,2012-08-23 06:46:45.865,False,-1,-1
283,1.884,0.314,5.73e+47,428000.0,55.598,2012-06-19 18:42:16.285,False,-1,-1
284,2.087,-1.055,1.81e+48,465000.0,51.242,2012-04-02 21:12:40.097,False,-1,-1
285,3.996,0.076,3.08e+50,650000.0,60.305,2012-03-18 20:15:52.323,False,-1,-1
286,3.737,-1.033,1.67e+50,535000.0,27.828,2012-05-24 01:46:48.910,True,74,134
287,0.943,0.581,1.05e+50,686000.0,35.128,2011-12-09 06:43:31.245,True,2533,2593
288,4.214,1.474,4.89e+49,408000.0,53.778,2012-01-10 05:21:55.508,False,-1,-1
289,1.083,0.181,5.7e+49,1800000.0,66.465,2011-11-04 06:40:15.259,False,-1,-1
290,2.167,0.638,1.06e+48,461000.0,74.431,2012-07-13 23:40:10.415,False,-1,-1
291,3.961,-0.394,1.43e+50,295000.0,56.531,2012-03-26 13:36:51.809,True,1264,1324
292,4.444,0.802,1.0499999999999999e+51,1620000.0,37.397,2012-04-02 09:57:52.339,True,1,61
293,2.957,0.613,2.09e+51,254000.0,41.025,2012-01-09 21:37:08.761,False,-1,-1
294,1.804,0.378,5.7e+49,372000.0,13.22,2012-01-05 07:14:54.929,True,1,61
295,2.868,0.66,1.66e+51,1230000.0,15.312,2012-06-11 23:05:30.493,True,90,150
296,1.047,0.227,1.23e+49,495000.0,39.39,2012-07-02 18:55:17.583,False,-1,-1
297,4.494,-0.977,1.3200000000000001e+50,1250000.0,38.305,2012-01-23 00:12:04.890,False,-1,-1
298,5.879,-0.011,2.6400000000000003e+50,627000.0,39.163,2011-10-13 13:27:05.766,True,996,1056
299,0.47,0.473,7.77999999999999e+47,643000.0,33.555,2012-08-04 07:35:03.498,True,1,61
300,0.199,-0.126,1.3199999999999999e+51,634000.0,16.144,2011-12-11 23:06:54.221,True,1,61
301,4.781,-0.015,5.29e+48,843000.0,9.075,2012-06-24 05:36:24.200,True,1,61
302,3.835,0.206,6.2e+46,338000.0,48.731,2012-07-08 13:50:30.662,False,-1,-1
303,1.534,-0.393,9.03e+49,664000.0,15.127,2011-12-06 13:04:10.488,True,1,61
304,3.26,-0.229,4.5000000000000006e+51,645000.0,7.631,2012-06-19 11:26:03.886,True,1,61
305,0.929,0.457,6.14e+50,359000.0,64.123,2011-09-19 06:46:45.668,False,-1,-1
306,3.65,-0.706,4.18e+50,476000.0,53.072,2012-07-27 07:21:17.654,True,1294,1354
307,1.133,-0.573,1.54e+50,670000.0,40.133,2012-06-24 07:40:20.148,True,6,66
308,0.991,-1.201,9.03e+49,1030000.0,24.924,2012-05-01 07:54:02.088,True,955,1015
309,5.081,1.299,5.680000000000001e+50,13100000.0,22.19,2012-05-22 07:21:48.489,True,225,285
310,2.432,1.028,1.55e+49,469000.0,38.729,2011-10-15 20:16:12.849,False,-1,-1
311,2.769,-0.731,1.8e+51,1130000.0,9.919,2011-10-08 05:00:32.316,True,1,61
312,4.787,0.387,2.2600000000000003e+50,871000.0,27.382,2012-07-04 04:01:06.751,False,-1,-1
313,0.251,0.683,5.7e+49,624000.0,40.248,2012-06-05 14:30:56.860,False,-1,-1
314,2.394,-1.431,8.36e+49,845000.0,37.843,2012-04-18 19:43:08.119,False,-1,-1
315,5.975,0.387,3.08e+50,733000.0,27.034,2012-02-17 13:27:14.213,True,1,61
